,Unnamed: 0,altitude,date_time,device_info_serial,direction,latitude,longitude,speed_2d,bird_name
32097,32097,17,2014-01-10 21:19:10+00,864,-54.196627168759605,19.1189649,-16.411690099999998,4.3563516846095,Nico
32098,32098,23,2014-01-10 21:49:06+00,864,85.7245186614399,19.1089333,-16.4246908,12.3166553901617,Nico
32099,32099,7,2014-01-10 22:18:58+00,864,166.99847315753,19.0945039,-16.4281185,5.77145562228455,Nico
32100,32100,3,2014-01-10 22:49:40+00,864,100.034475785867,19.0147511,-16.4162028,0.8112336284942829,Nico
32101,32101,0,2014-01-10 23:19:29+00,864,-116.386814797978,19.0096852,-16.414917000000003,1.62864974749023,Nico
32102,32102,-10,2014-01-10 23:49:20+00,864,-90.8243250866418,19.0075175,-16.4133061,4.382693235899589,Nico
32103,32103,6,2014-01-11 00:19:38+00,864,103.049835935814,19.0066862,-16.4120944,0.6576473218982951,Nico
32104,32104,8,2014-01-11 00:50:02+00,864,130.165084863783,19.004861,-16.4105188,1.41739197119216,Nico
32105,32105,0,2014-01-11 01:20:33+00,864,-126.992754983464,19.0035,-16.410480800000002,0.647610994347687,Nico
32106,32106,-31,2014-01-11 01:50:32+00,864,-93.57937474191228,19.0031439,-16.410690900000002,5.276551904416371,Nico
32107,32107,-15,2014-01-11 02:20:31+00,864,-74.017489344833,19.0022453,-16.4110368,8.793116626088839,Nico
32108,32108,-12,2014-01-11 02:50:39+00,864,47.2409111531975,18.9996072,-16.412215099999997,2.83656482386707,Nico
32109,32109,11,2014-01-11 03:05:33+00,864,103.644286540009,18.9997867,-16.4114087,4.68175180888522,Nico
32110,32110,6,2014-01-11 03:20:40+00,864,136.955544428006,19.0059426,-16.4034856,0.7907591289387691,Nico
32111,32111,10,2014-01-11 03:36:06+00,864,-48.555122191999295,19.0032,-16.4017447,0.15,Nico
32112,32112,15,2014-01-11 03:51:09+00,864,140.667983824603,18.9997381,-16.4005379,0.782368199762746,Nico
32113,32113,-6,2014-01-11 04:06:21+00,864,171.363260718576,18.9899203,-16.385631900000003,2.4254690268069803,Nico
32114,32114,24,2014-01-11 04:21:29+00,864,87.22322196295731,18.987947,-16.383949400000002,2.13138452654607,Nico
32115,32115,-16,2014-01-11 04:36:40+00,864,94.3717280895461,18.9864568,-16.3820074,2.62230814360174,Nico
32116,32116,14,2014-01-11 04:52:07+00,864,143.93108920033998,18.9848492,-16.3806975,1.99969997749662,Nico
32117,32117,5,2014-01-11 05:07:18+00,864,14.7979941020857,18.983144600000003,-16.3791605,1.00881118153994,Nico
32118,32118,-20,2014-01-11 05:22:32+00,864,65.8874677784674,18.9815845,-16.377458100000002,4.0408538701616,Nico
32119,32119,1,2014-01-11 05:37:33+00,864,86.49597290766991,18.9803282,-16.376160000000002,2.819964538784129,Nico
32120,32120,-1,2014-01-11 05:52:31+00,864,86.78942564636552,18.9793779,-16.3748991,2.5475674672126,Nico
32121,32121,-7,2014-01-11 06:07:28+00,864,90.189651746166,18.9781814,-16.3736403,6.15110559168025,Nico
32122,32122,0,2014-01-11 06:22:38+00,864,-101.647604719278,18.9769839,-16.3723807,0.208086520466848,Nico
32123,32123,-4,2014-01-11 06:37:35+00,864,68.24396511432879,18.9824128,-16.3352571,7.39010825360495,Nico
32124,32124,-8,2014-01-11 06:52:34+00,864,13.4906396230051,19.0070418,-16.2715835,4.50600710163666,Nico
32125,32125,-4,2014-01-11 07:07:36+00,864,89.488345791008,19.0045512,-16.2274918,0.7335529974037321,Nico
32126,32126,-17,2014-01-11 07:22:42+00,864,-143.611998764851,18.9999944,-16.221465900000002,4.04338966709863,Nico
32127,32127,27,2014-01-11 07:37:37+00,864,0.8692802924831089,19.0000862,-16.2214378,4.79525807438974,Nico
32128,32128,-70,2014-01-11 07:52:41+00,864,19.6852878484569,19.0004866,-16.2220242,0.491629942131274,Nico
32129,32129,1,2014-01-11 08:08:08+00,864,-125.999691661283,19.0002451,-16.2215533,0.192353840616713,Nico
32130,32130,3,2014-01-11 08:23:08+00,864,13.2407923390217,19.0005917,-16.2217939,1.26210142223199,Nico
32131,32131,1,2014-01-11 08:38:10+00,864,-38.0895593597356,19.0010643,-16.2220324,1.81176709319934,Nico
32132,32132,-5,2014-01-11 08:53:02+00,864,59.84397399136021,19.0020923,-16.2223554,3.9360005081300495,Nico
32133,32133,2,2014-01-11 09:08:41+00,864,-14.3091207994179,19.0021076,-16.222456,0.5943904440685429,Nico
32134,32134,3,2014-01-11 09:23:41+00,864,-63.7245747279136,19.002564000000003,-16.2226488,2.72800293254974,Nico
32135,32135,13,2014-01-11 09:38:41+00,864,57.3957226934803,19.0028483,-16.222464300000002,5.2304206331804695,Nico
32136,32136,5,2014-01-11 09:53:36+00,864,-49.9337428760227,19.0039929,-16.2231327,3.2298761586166096,Nico
32137,32137,-177,2014-01-11 10:08:31+00,864,-91.4824726678098,19.0049086,-16.219920300000002,3.21753010863923,Nico
32138,32138,-18,2014-01-11 10:23:55+00,864,82.3566217551789,19.0058576,-16.223783100000002,1.3729530217746002,Nico
32139,32139,-8,2014-01-11 10:39:05+00,864,-34.714445366564,19.0054107,-16.2258539,0.150332963783729,Nico
32140,32140,6,2014-01-11 10:54:35+00,864,108.845637888124,19.004836,-16.225630499999998,0.410487515035476,Nico
32141,32141,8,2014-01-11 11:09:33+00,864,-133.51512529636005,19.003977300000003,-16.225785899999998,2.14373505825697,Nico
32142,32142,-1,2014-01-11 11:24:28+00,864,86.52005082734959,19.0029776,-16.2262285,0.342052627529741,Nico
32143,32143,0,2014-01-11 11:39:24+00,864,-60.8604735383866,19.0019326,-16.2264987,0.2236067977499789,Nico
32144,32144,1,2014-01-11 11:54:20+00,864,52.67893571307489,19.001055,-16.2262913,0.2236067977499789,Nico
32145,32145,10,2014-01-11 12:09:16+00,864,172.163319294072,19.000109100000003,-16.225289800000002,1.5261061562027698,Nico
32146,32146,12,2014-01-11 12:24:17+00,864,105.040443050496,19.0022777,-16.2225017,4.00344851346936,Nico
32147,32147,30,2014-01-11 12:39:17+00,864,99.620997547435,19.0023507,-16.2225112,6.26936200900857,Nico
32148,32148,0,2014-01-11 12:54:27+00,864,-29.041815410026103,19.0022614,-16.2225715,2.0696859665176297,Nico
32149,32149,5,2014-01-11 13:09:18+00,864,104.612826854714,19.0023298,-16.2225648,3.3680409736225,Nico
32150,32150,-2,2014-01-11 13:24:19+00,864,168.370278586746,19.0022245,-16.2225168,2.1576144233852403,Nico
32151,32151,9,2014-01-11 13:39:15+00,864,119.63109249989,19.0023175,-16.2225836,1.48273396130257,Nico
32152,32152,-83,2014-01-11 13:54:15+00,864,-41.2301160375654,19.0027573,-16.2233727,1.82857868302132,Nico
32153,32153,1,2014-01-11 14:09:38+00,864,-126.108993291213,19.0022324,-16.2225469,0.156204993518133,Nico
32154,32154,6,2014-01-11 14:24:28+00,864,-178.754111281786,19.0021539,-16.2225393,0.310161248385416,Nico
32155,32155,-203,2014-01-11 14:39:24+00,864,-100.103069423378,19.00315,-16.222533900000002,1.5246311029229298,Nico
32156,32156,-174,2014-01-11 14:54:21+00,864,-61.2947446605842,19.0024241,-16.222362699999998,0.624339651151519,Nico
